film,frame,pos,num_people,num_heads,geo_category,production,year,type,n_heads
女跳水队员,283,0.25426774483378256,19,115,Northeast,Changchun Film Studio,1964,Feature,1.0
南征北战,1120,0.7593220338983051,15,183,Shanghai (state),Shanghai Film Studio,1952,Feature,1.0
水上春秋,282,0.2549728752260398,11,57,Beijing,Beijing Film Studio,1959,Feature,1.0
黄浦江的故事,1191,0.9941569282136895,12,173,Shanghai (state),Haiyan Film Studio,1959,Feature,1.0
董存瑞,121,0.10024855012427507,14,125,Northeast,Changchun Film Studio,1955,Feature,1.0
风暴,620,0.5223251895534962,15,108,Beijing,Beijing Film Studio,1959,Feature,1.0
特快列车,121,0.1194471865745311,16,87,Northeast,Changchun Film Studio,1965,Feature,1.0
英雄诗篇,296,0.3152289669861555,11,30,Canton,Pearl River Film Studio,1960,Feature,1.0
矿灯,497,0.434061135371179,11,29,Beijing,Beijing Film Studio,1959,Feature,1.0
牧童投军,699,0.7032193158953722,13,103,Shanghai (state),Haiyan Film Studio,1957,Feature,1.0
吕梁英雄,533,0.5042573320719016,14,47,Beijing,Beijing Film Studio,1950,Feature,1.0
白毛女,1258,0.9858934169278997,11,92,Northeast,Northeast Film Studio,1950,Feature,1.0
三八线上,777,0.8691275167785235,15,48,Beijing,August First Film Studio,1960,Feature,1.0
三八线上,779,0.8713646532438478,11,48,Beijing,August First Film Studio,1960,Feature,1.0
三八线上,805,0.9004474272930649,15,48,Beijing,August First Film Studio,1960,Feature,1.0
烈火中永生,1157,0.6948948948948949,11,152,Beijing,Beijing Film Studio,1965,Feature,1.0
三毛学生意,24,0.026755852842809364,11,34,Shanghai (state),Tianma Film Studio,1958,Feature,1.0
表,1254,0.98973954222573,16,57,Shanghai (private),Wenhua Film Company,1949,Feature,1.0
英雄司机,1209,0.9877450980392157,11,128,Northeast,Northeast Film Studio,1954,Feature,1.0
青春之歌,651,0.3459086078639745,17,124,Beijing,Beijing Film Studio,1959,Feature,1.0
地道战,1141,0.9870242214532872,16,99,Beijing,August First Film Studio,1965,Feature,1.0
一场风波,827,0.8237051792828686,11,49,Shanghai (state),Shanghai Film Studio,1954,Feature,1.0
丰收,557,0.5407766990291262,13,33,Northeast,Northeast Film Studio,1953,Feature,1.0
小兵张嘎,1151,0.9473251028806584,14,105,Beijing,Beijing Film Studio,1963,Feature,1.0
家庭问题,1084,0.9963235294117647,15,87,Shanghai (state),Tianma Film Studio,1964,Feature,1.0
谁是凶手,552,0.7540983606557377,12,74,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
斗诗亭,1074,0.9880404783808647,18,35,Shanghai (state),Tianma Film Studio,1960,Feature,1.0
小伙伴,100,0.12300123001230012,12,59,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
分水岭,1019,0.9769894534995206,14,118,Beijing,August First Film Studio,1964,Feature,1.0
草原雄鹰,98,0.09432146294513956,14,30,Beijing,Beijing Film Studio,1964,Feature,1.0
小白旗的风波,223,0.3284241531664212,12,42,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
金铃传,797,0.7258652094717668,11,64,Beijing,August First Film Studio,1958,Feature,1.0
国庆十点钟,1082,0.9712746858168761,11,122,Northeast,Changchun Film Studio,1956,Feature,1.0
新队员,222,0.25813953488372093,13,43,Canton,Pearl River Film Studio,1960,Feature,1.0
春催桃李,509,0.4661172161172161,13,58,Shanghai (state),Haiyan Film Studio,1961,Feature,1.0
为了和平,1092,0.8544600938967136,13,140,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
女篮5号,668,0.6466602129719264,18,175,Shanghai (state),Tianma Film Studio,1957,Feature,1.0
光芒万丈,770,0.7921810699588477,13,125,Northeast,Northeast Film Studio,1949,Feature,1.0
英雄岛,661,0.8200992555831266,12,56,Beijing,August First Film Studio,1959,Feature,1.0
苦菜花,908,0.6957854406130268,14,177,Beijing,August First Film Studio,1965,Feature,1.0
再生记,769,0.6606529209621993,12,88,Northeast,Changchun Film Studio,1960,Feature,1.0
徐秋影案件,1063,0.9743354720439963,15,82,Northeast,Changchun Film Studio,1958,Feature,1.0
哀乐中年,540,0.43724696356275305,12,97,Shanghai (private),Wenhua Film Company,1949,Feature,1.0
红鹰展翅,70,0.07007007007007007,11,62,Beijing,August First Film Studio,1960,Feature,1.0
老兵新传,26,0.020186335403726708,11,53,Shanghai (state),Haiyan Film Studio,1959,Feature,1.0
暴风中的雄鹰,1160,0.9634551495016611,11,41,Northeast,Changchun Film Studio,1957,Feature,1.0
光荣人家,50,0.05181347150259067,11,35,Northeast,Northeast Film Studio,1950,Feature,1.0
光荣人家,324,0.33575129533678755,13,35,Northeast,Northeast Film Studio,1950,Feature,1.0
光荣人家,820,0.8497409326424871,13,35,Northeast,Northeast Film Studio,1950,Feature,1.0
海上神鹰,980,0.9919028340080972,13,49,Northeast,Changchun Film Studio,1959,Feature,1.0
上甘岭,1190,0.8002689979825152,11,20,Northeast,Changchun Film Studio,1956,Feature,1.0
家,389,0.2679063360881543,13,42,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
笑逐颜开,264,0.21204819277108433,15,42,Northeast,Changchun Film Studio & Harbin Film Studio,1959,Feature,1.0
情长谊深,709,0.5933054393305439,11,48,Shanghai (state),Tianma Film Studio,1957,Feature,1.0
阿诗玛,216,0.21011673151750973,12,54,Shanghai (state),Haiyan Film Studio,1964,Feature,1.0
铁道游击队,900,0.8982035928143712,11,41,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
兰兰和冬冬,440,0.6758832565284179,12,55,Shanghai (state),Tianma Film Studio,1958,Feature,1.0
丰收之后,723,0.5715415019762846,17,135,Shanghai (state),Haiyan Film Studio,1964,Feature,1.0
三个母亲,543,0.46055979643765904,11,102,Shanghai (state),Haiyan Film Studio,1959,Feature,1.0
桃花扇,123,0.08945454545454545,13,45,Xi'an,Xi'an Film Studio,1963,Feature,1.0
金沙江畔,872,0.7669305189094108,11,60,Shanghai (state),Tianma Film Studio,1963,Feature,1.0
患难之交,774,0.7113970588235294,11,18,Northeast,Changchun Film Studio,1958,Feature,1.0
带兵的人,307,0.2577665827036104,15,93,Beijing,August First Film Studio,1964,Feature,1.0
马戏团的新节目,292,0.2510748065348237,13,70,Northeast,Changchun Film Studio,1961,Feature,1.0
马戏团的新节目,295,0.25365434221840066,15,70,Northeast,Changchun Film Studio,1961,Feature,1.0
万水千山,493,0.42981691368788144,11,67,Beijing,August First Film Studio,1959,Feature,1.0
三进山城,1025,0.9678942398489141,14,117,Northeast,Changchun Film Studio,1965,Feature,1.0
停战以后,1013,0.7103786816269285,14,78,Beijing,Beijing Film Studio,1962,Feature,1.0
鄂尔多斯风暴,59,0.057004830917874394,12,161,Beijing,August First Film Studio,1962,Feature,1.0
羌笛颂,794,0.6711749788672866,16,63,Northeast,Changchun Film Studio,1960,Feature,1.0
女社长,316,0.2875341219290264,13,44,Northeast,Changchun Film Studio,1958,Feature,1.0
我们村里的年轻人（上集）,978,0.8225399495374264,12,87,Northeast,Changchun Film Studio,1959,Feature,1.0
山村会计,535,0.6114285714285714,17,30,Northeast,Changchun Film Studio,1965,Feature,1.0
赵一曼,604,0.546112115732369,13,69,Northeast,Northeast Film Studio,1950,Feature,1.0
祝福,456,0.40896860986547084,13,33,Beijing,Beijing Film Studio,1956,Feature,1.0
英雄虎胆,176,0.16842105263157894,11,21,Beijing,August First Film Studio,1958,Feature,1.0
古刹钟声,428,0.45195353748680045,12,26,Northeast,Changchun Film Studio,1958,Feature,1.0
落水记,20,0.02358490566037736,14,36,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
五朵金花,672,0.5863874345549738,11,75,Northeast,Changchun Film Studio,1959,Feature,1.0
聂耳,88,0.06616541353383458,12,167,Shanghai (state),Haiyan Film Studio,1959,Feature,1.0
欢天喜地,374,0.47522236340533675,12,139,Shanghai (private),Datong Film Company,1949,Feature,1.0
欢天喜地,560,0.7115628970775095,11,139,Shanghai (private),Datong Film Company,1949,Feature,1.0
柳堡的故事,748,0.7898627243928195,13,54,Beijing,August First Film Studio,1957,Feature,1.0
春天来了,1121,0.9876651982378855,12,83,Shanghai (state),Shanghai Film Studio,1956,Feature,1.0
钢铁战士,970,0.8531222515391381,15,82,Northeast,Northeast Film Studio,1950,Feature,1.0
卫国保家,990,0.9392789373814042,11,66,Northeast,Northeast Film Studio,1950,Feature,1.0
海魂,683,0.6419172932330827,14,134,Shanghai (state),Haiyan Film Studio,1957,Feature,1.0
永不消逝的电波,457,0.3462121212121212,11,52,Beijing,August First Film Studio,1958,Feature,1.0
