情长谊深,,,编剧：徐昌霖{LINE_CUT}导演：徐昌霖{LINE_CUT}摄影：姚士泉{LINE_CUT}美工：张汉臣{LINE_CUT}作曲：陈歌辛{LINE_CUT}录音：黄东萍{LINE_CUT}剪接：谭庆龙{LINE_CUT}化妆：许垦{LINE_CUT}副导演：田野{LINE_CUT}制片：陶由{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：陈歌辛,舒适-洪磊光{LINE_CUT}上官云珠-邵琼{LINE_CUT}张子良-金康{LINE_CUT}项堃-黄蔚文{LINE_CUT}李明-佩芳{LINE_CUT}崔超明-医生{LINE_CUT}张亮-通讯员{LINE_CUT}石挥-老周{LINE_CUT}张鸿眉-黄淑贞{LINE_CUT}张莹-林华{LINE_CUT}曾昌-邓伟{LINE_CUT}王薇-小周{LINE_CUT}苏绘-魏部长,某微生物研究所所长洪磊光和他的妹夫、细菌学家黄蔚文，年轻时就是好朋友，现在在研究治疗{QUOTE}302{QUOTE}号病的细菌培养方法上，两人发生了矛盾。后来洪磊光主动与黄和好，两人恢复了友情。在一次会议上，洪对保守思想进行批判时，黄知道这是在批评他，因此又愤然提出辞职，要离开研究所。但当他得知洪得了{QUOTE}302{QUOTE}号病的消息后，毅然决定留下，改用洪的方法进行研究，终于研制成功新的抗菌素，挽救了洪磊光的生命，两个老朋友的友情也更加深厚了。
女篮5号,,,编剧：谢晋{LINE_CUT}导演：谢晋{LINE_CUT}摄影：黄绍芬、沈西林{LINE_CUT}美工：王月白{LINE_CUT}作曲：黄准{LINE_CUT}录音：陆仲伯{LINE_CUT}副导演：强明{LINE_CUT}剪接：韦纯葆{LINE_CUT}化妆：王铁彬{LINE_CUT}篮球指导：朱亚爱{LINE_CUT}制片主任：丁里{LINE_CUT}演奏：上海乐团交响乐队{LINE_CUT}指挥：陈歌辛,刘琼-田振华{LINE_CUT}曹其纬-林小洁{LINE_CUT}崔超明-林文{LINE_CUT}金川-绅士{LINE_CUT}王执芳-朱爱平{LINE_CUT}陆晶荪-唐世保{LINE_CUT}李天寿-徐珍珍{LINE_CUT}秦怡-林洁{LINE_CUT}于明德-老孟{LINE_CUT}王琪-陶凯{LINE_CUT}林榛-陶母{LINE_CUT}向梅-汪爱珠{LINE_CUT}官德仁-曹小娣{LINE_CUT}李淑清-王四妹{LINE_CUT}黄沙飞-李秀清{LINE_CUT}秦俭-陈芝芳{LINE_CUT}杨爱芬-杨素琴{LINE_CUT}尤素湘-宋珉璋{LINE_CUT}彭皎如-谢美芬,解放前，篮球运动员田振华与球队老板的女儿林洁相爱。在一次和外国水兵的比赛中，老板受贿，指定让球队输球。但田振华出于民族自尊心，将球打赢了。老板指使流氓将田振华打伤，又强迫女儿嫁给有钱人。十八年过去了，田振华成了上海女子篮球队指导。林洁的女儿林小洁是一个很有前途的篮球队员，可是，由于家庭和朋友对她的影响，使她对体育事业有一些错误的看法。田振华对她进行了耐心地教育和帮助。林小洁在一次球赛中受重伤住进医院。在探望林小洁伤势的时候，田振华与林洁这一对久别的苦难情侣又见面了，双方解开了误会，重归于好。林小洁也被选为国家代表队的队员。
雾海夜航,,,编剧：俞涛{LINE_CUT}导演：俞涛{LINE_CUT}摄影：沈西林{LINE_CUT}布景设计：张汉臣{LINE_CUT}作曲：黄准{LINE_CUT}录音：袁庆余{LINE_CUT}副导演：田野{LINE_CUT}剪接：韦纯葆{LINE_CUT}化妆：王铁彬{LINE_CUT}特技：谷家栋、马永华{LINE_CUT}制片主任：丁里{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：黄贻钧,范雪朋-老太太{LINE_CUT}张莺-新娘子{LINE_CUT}王桂林-老农{LINE_CUT}金乃华-少校{LINE_CUT}张雁-阿富{LINE_CUT}林农-二副{LINE_CUT}于飞-摄影师{LINE_CUT}铁牛-刘排长{LINE_CUT}向梅-何美娟{LINE_CUT}穆宏-船长{LINE_CUT}齐衡-政委{LINE_CUT}王辛-孕妇{LINE_CUT}关宏达-胖子{LINE_CUT}张鸿眉-小辫子{LINE_CUT}林仪-女报务员{LINE_CUT}丁然-这样的人{LINE_CUT}晨波-摄影助理{LINE_CUT}卫禹平-刘教授{LINE_CUT}罗启圻-周大海{LINE_CUT}{LINE_CUT},一个初春的早晨，海燕号客轮自上海驶往宁波，船上载着一千三百多个不同职业、不同身份的旅客。在短暂的旅途中，因双目失明而悲观失望的刘教授，与海军政委谈心之后，重新获得了生命的活力；海军少尉周大海和女学生何美娟发生了爱情；怀孕的母亲在船上安全地产下一对双胞胎。夜晚，海面上涌起了重重的浓雾，过分自信的船长不听代理党支书和其他船员的劝告，仍冒着大雾快速航行，轮船终于触礁遇险。旅客中一位海军政委挺身而出，指挥船上旅客中的转业军人将全体乘客救出了舱面。由于无线电发报机被震坏，政委率领周大海和几个战士，不顾一切危 险乘救生艇到附近海军基地求援。在党政机关和解放军的大力援救下，全船人员终于脱险。
幸福,,,编剧：艾明之{LINE_CUT}导演：天然、傅超武{LINE_CUT}摄影：顾温厚{LINE_CUT}美工：徐克己{LINE_CUT}作曲：张林漪{LINE_CUT}录音：朱伟刚{LINE_CUT}剪接：翁思濂{LINE_CUT}化妆：王恺{LINE_CUT}制片：沈锡元{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：黄贻钧,韩非-王家有{LINE_CUT}冯笑-刘传豪{LINE_CUT}史原-小起哄{LINE_CUT}范雪朋-淑芬妈{LINE_CUT}王褪-施小珠{LINE_CUT}谢怡冰-图书管理员{LINE_CUT}程引-看门老头{LINE_CUT}张伐-胡师傅{LINE_CUT}王蓓-胡淑芬{LINE_CUT}阳华-钱书记{LINE_CUT}关宏达-朱主任{LINE_CUT}高笑鸥-孙师傅{LINE_CUT}杨梦昶-报幕员{LINE_CUT}保琪-邮递员,沪新机器厂青年工人王家有受了资产阶级思想的影响，生活散漫，不遵守劳动纪律，追求个人的幸福，到处寻找对象，看上了装配车间女工胡淑芬。而胡淑芬正和王的好友、团支部书记刘传豪相爱。在一次晚会上，王家有要去了胡淑芬给刘传豪的晚会票，并自告奋勇替胡淑芬伴奏。这样，引起了刘传豪和胡淑芬之间的误会。之后，王家有自作多情地写了一封不具名的情书给胡淑芬，还约她到俱乐部相会。小起哄把王家有追求胡淑芬的消息到处广播。胡淑芬的父亲胡师傅拆阅了那封不具名的情书，认为胡淑芬确系爱上了王家有。而胡淑芬则误认为这封信是刘传豪写 的。父女双方各执己见，争吵不休。在俱乐部门前，王家有丑态百出地向胡淑芬求爱，而胡淑芬却一心一意地在等待刘传豪。事后，王家有听说胡淑芬和刘传豪相爱，便去责问刘传豪，刘传豪不知所措、痛苦万分，恰好胡淑芬赶来，埋怨刘传豪失约，一场误会就此真相大白，刘传豪与胡淑芬重归于好。王家有也有所觉悟。
拜月记,,,剧本整理：湖南湘剧团、朱少希{LINE_CUT}导演：张天赐{LINE_CUT}摄影：查祥康、卢俊福{LINE_CUT}美工：黄剑锋、吴起文{LINE_CUT}录音：任心良{LINE_CUT}特技设计：姜亦素{LINE_CUT}特技摄影：马永华{LINE_CUT}剪辑：张立群{LINE_CUT}化妆：陈 焰{LINE_CUT}制片主任：吴承镛{LINE_CUT}演奏：湖南湘剧团音乐组{LINE_CUT}演出：湖南湘剧团,徐绍清-王相国{LINE_CUT}彭俐侬-王瑞兰{LINE_CUT}廖健华-蒋世隆{LINE_CUT}张福海-王夫人{LINE_CUT}贾砚露-蒋瑞莲{LINE_CUT}庆华厚-张大人{LINE_CUT}郑福秋-媒婆{LINE_CUT}肖百岁-大儿{LINE_CUT}李华銮-店家{LINE_CUT}王肖之-驿官{LINE_CUT}邓伯峰-家院,王尚书之女瑞兰，在兵荒马乱时与母亲失散，遇秀才蒋世隆，两人互助相依，在客店中结为夫妻。{LINE_CUT}不久，战争结束了，世隆病倒在店中，瑞兰细心服侍，夫妻恩爱万分。 一 日，王尚书从边关回朝，路过客店，见到瑞兰，强迫女儿撇下世隆回京城。途中，巧遇王夫人，王夫人带着在路上收留的义女蒋瑞莲(蒋世隆的妹妹)一同回到家中。世隆病愈后，刻苦读书，中了状元。已升为宰相的王尚书奉圣旨招新科状元为婿，瑞兰执意抗婚，新科状元也不肯答应。王相国把状元请到府中询问拒婚原委，状元叙说了自己与瑞兰被拆散的经过。王相国满面羞愧，硬着头皮叫义女瑞莲出来认兄。瑞莲对哥哥说出嫂嫂瑞兰就是王相国的女儿，世隆又惊又喜，拜过岳父岳母，遂与瑞兰团聚。
陈三五娘,,,剧本整理：福建省闽南戏实验剧团编剧组{LINE_CUT}导演：杨小仲{LINE_CUT}摄影：吴蔚云{LINE_CUT}美工：凌雷{LINE_CUT}录音：吴英{LINE_CUT}副摄影：张锡龄{LINE_CUT}舞台导演：吴振秋{LINE_CUT}舞蹈指导：许茂才{LINE_CUT}音乐整理：吴瑞德、王爱群{LINE_CUT}剪辑：张淳{LINE_CUT}化妆：田志高、李萍{LINE_CUT}助理导演：王洁{LINE_CUT}制片：金龙宝{LINE_CUT}演奏：福建省闽南戏实验剧团乐队{LINE_CUT}指挥：王爱群{LINE_CUT}演出：福建省闽南戏实验剧团,蔡自强-陈三{LINE_CUT}苏鸥-益春{LINE_CUT}施教恩-林大{LINE_CUT}许书美-奉夫{LINE_CUT}丁金玉-欧氏{LINE_CUT}许淑惠-梅香{LINE_CUT}苏乌水-五娘{LINE_CUT}林玉花-李姐{LINE_CUT}李茗钳-九郎{LINE_CUT}陈晋水-卓仁{LINE_CUT}林红梅-小七,剧本根据蔡尤本、许志仁口授整理。{LINE_CUT}书生陈三送哥嫂上任，路过潮洲，欣逢元宵佳节，赏灯时与黄家五娘相遇，两人一见钟情。富豪之子林大，也于灯市看中五娘，随即托媒送聘。五娘之父黄九郎贪财允婚，五娘拒婚不成，万分悲伤。{LINE_CUT}某日，五娘与婢女益春绣楼赏夏，恰好陈三骑马寻访五娘，两人远远相见，五娘将荔枝手帕投落，以寄深情。陈三为向五娘叙衷情，化装磨镜匠来到黄府，假装替黄家磨镜，故意将宝镜打破，而后卖身为佣，以赔宝镜。{LINE_CUT}一年后，陈三因不明五娘的真情实意，大失所望，欲返乡里，丫环益春得知，婉言相劝，留下陈三。陈三修书托益春交给五娘。五娘约见陈三，两人盟誓永不分离。此时，由于五娘拖延婚事，引起林大不满，要三日内成亲。陈三设计与五娘私奔。
罗汉钱,,,改编：宗华、文牧、辛之 {LINE_CUT}导演：顾而已{LINE_CUT}摄影：朱静{LINE_CUT}美工：黄冲{LINE_CUT}作曲：刘如曾{LINE_CUT}指挥：刘如曾{LINE_CUT}录音：周恒良{LINE_CUT}助理导演：黄晨{LINE_CUT}剪辑：金学琴{LINE_CUT}化妆：倪亦非{LINE_CUT}制片：金兆元{LINE_CUT}演奏：上海市人民沪剧团乐队{LINE_CUT}演出：上海市人民沪剧团,夏福麟-张老爹{LINE_CUT}周方聪-老农{LINE_CUT}邵滨孙-村长{LINE_CUT}解洪元-张木匠{LINE_CUT}石筱英-五婶{LINE_CUT}丁是娥-小飞娥{LINE_CUT}筱爱琴-张艾艾{LINE_CUT}邢月莉-马燕燕{LINE_CUT}顾智春-王小进{LINE_CUT}刘正道-李小晚{LINE_CUT}王铭道-保安{LINE_CUT}丁婉娥-王老太{LINE_CUT}顾彩云-燕燕娘{LINE_CUT}李延康-王助理员{LINE_CUT}冯佩莉-王小旦{LINE_CUT}顾力群-区长,根据赵树理小说《登记》改编。{LINE_CUT}张木匠的妻子小飞娥在未嫁到张家以前，和保安相爱，保安赠给她一枚罗汉钱，约订终身。村里人认为他们的相爱不正经，小飞娥的父亲逼着她嫁给张木匠。婚后，小飞娥一直很痛苦。十几年后，小飞娥的女儿张艾艾与同村李小晚相爱，恰巧小晚也送给艾艾一枚罗汉钱。以村长为首的老封建们反对这对青年相爱，还指摘小飞娥{QUOTE}上梁不正下梁歪{QUOTE}。张木匠决意把艾艾另配人家，小飞娥则拒绝了媒婆为女儿说的亲事，支持女儿与小晚成亲。但村长不给结婚登记介绍信。艾艾和小晚直接到区政府去登记，因无介绍信被助理员拒绝。回来后，小飞娥母女受到村长和张木匠的斥责。不久，婚姻法颁布了，区长亲自来到张家庄，批评了村长的错误，大力宣传婚姻法。自此小飞娥解除了二十年的精神痛苦，艾艾和小晚得到了婚姻自由。
阿福寻宝记,,,编剧：王若望{LINE_CUT}导演：徐苏灵{LINE_CUT}摄影：石凤岐{LINE_CUT}美工：仲永清{LINE_CUT}作曲：张林漪{LINE_CUT}录音：伍华{LINE_CUT}助理导演：殷子{LINE_CUT}特技设计：曹有光{LINE_CUT}特技摄影：陈渭沧{LINE_CUT}剪接：傅金涛{LINE_CUT}化妆：王汉庸{LINE_CUT}制片：陆立之{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：陈歌辛,齐衡-张启新(阿福父){LINE_CUT}狄梵-瑞华(阿福母){LINE_CUT}冯奇-保卫科长{LINE_CUT}林榛-永祥母{LINE_CUT}田峰-永祥{LINE_CUT}王提-小冯{LINE_CUT}江山-双喜祖父{LINE_CUT}金乃华-公安局职员{LINE_CUT}毛吟芬-保卫科女职员{LINE_CUT}李守成-阿福{LINE_CUT}李保罗-老徐{LINE_CUT}张乾-小许{LINE_CUT}朱淮宁-双喜{LINE_CUT}阮小兰-阿明{LINE_CUT}崔超明-厂长{LINE_CUT}石灵-永祥父{LINE_CUT}王岚-摊贩小组职员{LINE_CUT}王钧-上钢十厂传达,小学生阿福，为买玩具，卖掉了父亲从工厂带回来的苏制石油矿钢钻头样品。阿福知道自己做错事情后，非常悔恨，和父亲、妹妹到收旧货的商贩和旧货收购站去找钻头，均未找到，后又追到上钢十厂去寻找，不料厂保卫人员误把他当作特务抓起来审问，闹了一场误会。最后在上钢十厂的工人、科长的帮助下，在废铁堆里找到了钢钻头。
凤凰之歌,,,编剧：鲁彦周{LINE_CUT}导演：赵明{LINE_CUT}摄影：冯四知、钱渝{LINE_CUT}美工：葛师承{LINE_CUT}作曲：寄明{LINE_CUT}录音：张福宝{LINE_CUT}制片：徐进{LINE_CUT}特技设计：肖镇{LINE_CUT}特技摄影：马永华{LINE_CUT}助理导演：王大卫{LINE_CUT}剪接：陈仁金{LINE_CUT}场记：张载亨{LINE_CUT}化妆：孔令奇{LINE_CUT}独唱：王昆、杨公敏、王褆、李镛{LINE_CUT}合唱：上海合唱团{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：王云阶,张瑞芳-金凤{LINE_CUT}康泰-吴桂生{LINE_CUT}周敏-张氏{LINE_CUT}邓楠-李远民{LINE_CUT}仲星火-李大生{LINE_CUT}李保罗-李老爹{LINE_CUT}马骥-快嘴女人{LINE_CUT}高依云-老妇人{LINE_CUT}李明-王琦{LINE_CUT}王静安-吴玉兰{LINE_CUT}崔文顺-李天臣{LINE_CUT}杨公敏-李小毛{LINE_CUT}刘非-李振海{LINE_CUT}蒋锐-李老敢{LINE_CUT}房珊-老敢妻,金泉山住着李、吴两庄人，村里长年闹旱，为争水两庄人结下了世仇。李庄的童养媳金凤虽被未婚夫抛弃，但公婆仍留着她当劳力。合作化运动中，金凤在女指导员王琦的启发教育下，冲破封建势力的阻挠，参加了农业生产合作社，并和吴庄的村干部吴桂生彼此相爱。新富农李远民为了挑拨两庄的团结和阻挠办社，故意制造事端，嫁祸于吴庄，并诬本村金凤被吴庄人拐跑，企图挑起两庄人械斗。金凤不顾生命危险，前往阻止，几乎被人打死。王琦带着公安人员赶到，平息了这场械斗。李远民的破坏事件被揭发了，金凤赢得了人们的爱戴，当了合作社主任，公开了和吴桂生的爱情，开始了幸福的生活。
护士日记,,,编剧：艾明之 {LINE_CUT}导演：陶 金{LINE_CUT}摄影：陈震祥{LINE_CUT}美工：卢景光{LINE_CUT}作曲：王云阶{LINE_CUT}录音：林秉生{LINE_CUT}副导演：贺 路{LINE_CUT}助理导演：方 伯{LINE_CUT}剪接：陈 曦{LINE_CUT}化妆：蒋幼安{LINE_CUT}制片：韦 布{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：王云阶,王丹凤-简素华{LINE_CUT}汤化达-高昌平{LINE_CUT}李  纬-沈浩如{LINE_CUT}蒋天流-顾惠英{LINE_CUT}傅伯棠-莫家彬{LINE_CUT}黄婉苏-唐小芳{LINE_CUT}林  彬-校 长{LINE_CUT}路 珊-简 母{LINE_CUT}高笑鸥-钱焕章{LINE_CUT}江 山-洪老寿{LINE_CUT}赵 磊-陆  豪{LINE_CUT}张 莺-马菲霞{LINE_CUT}苏 绘-老医生{LINE_CUT}茂  路-张阿六{LINE_CUT}罗启圻-青  年{LINE_CUT}方可可-小 路,简素华在上海某护士学校毕业后，不顾未婚夫沈浩如的反对， 坚决到遥远的工地上去为工人们服务。工地医务站站长莫家彬只 顾和护士顾惠英谈恋爱，不积极工作。简素华的到来， 一度引起  顾惠英争风吃醋。简用行动释开顾惠英的误会，并帮助莫家彬改  正了缺点。她的未婚夫沈浩如害怕艰苦，不愿离开上海，并强迫  简素华跟他回上海结婚，遭到简素华的断然拒绝。于是沈浩如独  自回上海和别人结了婚。在艰苦的环境中，简素华和工区主任高{LINE_CUT}{LINE_CUT}{LINE_CUT}昌平产生了爱情。由于她积极为工人们服务，受到工人们的拥护{LINE_CUT}和赞扬。
乘风破浪,,,编剧：艾明之{LINE_CUT}导演：陶金{LINE_CUT}摄影：陈震祥{LINE_CUT}美工：卢景光{LINE_CUT}作曲：王云阶{LINE_CUT}录音：林秉生{LINE_CUT}副导演：贺路{LINE_CUT}助理导演：方伯{LINE_CUT}剪接：陈曦{LINE_CUT}化妆：蒋幼安{LINE_CUT}制片：韦布{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：王云阶,王丹凤-简素华{LINE_CUT}汤化达-高昌平{LINE_CUT}李纬-沈浩如{LINE_CUT}蒋天流-顾惠英{LINE_CUT}傅伯棠-莫家彬{LINE_CUT}黄婉苏-唐小芳{LINE_CUT}林彬-校长{LINE_CUT}路珊-简母{LINE_CUT}高笑鸥-钱焕章{LINE_CUT}江山-洪老寿{LINE_CUT}赵磊-陆豪{LINE_CUT}张莺-马菲霞{LINE_CUT}苏绘-老医生{LINE_CUT}茂路-张阿六{LINE_CUT}罗启圻-青年{LINE_CUT}方可可-小路,潮汕高级商船技术学校毕业生梁璎、黄柳花、袁璞君三人，毕业后被分配在一个船上实习。赵船长有丰富的航海经验，但思想保守，有轻视女同志的思想，因此随便派了大副尤人杰和水手长马骏负责她们的实习。她们三人在李政委和团支部的支持下，刻苦学习，终于提前完成了实习水手的任务。不久，黄柳花和袁璞君被调到别的轮船去实习驾驶，梁璎留在原船实习。赵船长对她还不很信任；水手长马骏对她态度生硬；自私自利的尤大副老是纠缠她，向她献殷勤。梁璎以无比的毅力克服了所碰到的一系列困难，终于感动了赵船长，使赵改变了对她的看法。一年后，梁璎 和黄柳花、袁璞君先后当上了三副。梁璎和马骏建立了真挚的爱情。在党的培养下，梁璎升为二副。她沉着地驾驶着人民的轮船乘风破浪前进。
不夜城,,,编剧：柯灵{LINE_CUT}导演：汤晓丹{LINE_CUT}摄影：周达明、马林发{LINE_CUT}美术：葛师承{LINE_CUT}音乐：王云阶{LINE_CUT}录音：刘广阶{LINE_CUT}副导演：张铮{LINE_CUT}剪辑：兰为洁{LINE_CUT}化妆：许垦{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：王云阶,李玲君-沈银娣{LINE_CUT}茂路-瞿永根{LINE_CUT}崔超明-张耀堂{LINE_CUT}林彬-梁景萱{LINE_CUT}刘非-瞿海生{LINE_CUT}李静康-钱秀珠{LINE_CUT}孙道临-张伯韩{LINE_CUT}师伟-张文铮{LINE_CUT}乔郅-林琰{LINE_CUT}朱莎-茅金凤{LINE_CUT}杨华-凌大年{LINE_CUT}韩涛-梁傅泉{LINE_CUT}黄晨-蓝西{LINE_CUT}金川-伪科长{LINE_CUT}顾也鲁-张仲鸣{LINE_CUT}黄婉苏-张婉新{LINE_CUT}赵汉-凌家骏{LINE_CUT}郑敏-宗贻春{LINE_CUT}傅伯棠-邓尔康,抗日战争时期，工商业者张伯韩从英国留学回到上海时，其父张耀堂开设的大光明纺织印染厂，正遭到日本纱厂买办宗贻春的逼迫，濒于倒闭。 一心向往{QUOTE}工业救国{QUOTE}的张伯韩拒绝了宗贻春的收买，并把父亲与岳父开的纺织厂合并起来，在全国抵制日货的形势下，以经营{QUOTE}爱国牌{QUOTE}蓝布而发家致富。解放前夕，国民党的反动统治摇摇欲坠，张的工厂也处于风雨飘摇之中。张勾结官僚买办宗贻春，投靠美国银行，大做美棉生意，结果几乎破产。解放后，在人民政府的加工订货政策下，该厂生产有了很大发展。但张伯韩利欲熏心，非法牟利，成为不法资本家。在{QUOTE}五反{QUOTE}运动中，女儿文铮劝他坦白交待，反被殴打。文铮激于义愤，决然离家出走。后经工人的督促、帮助和妻子景萱的启发，张才逐渐醒悟，终于坦白交待了自己的不法行为，从而得到政府的从宽处理。最后，他的工厂走上公私合营的道路。
战斗里成长,,,改编：胡可{LINE_CUT}导演：严寄洲、孙民{LINE_CUT}摄影：蒋仕{LINE_CUT}美术设计：寇鸿烈{LINE_CUT}作曲：巩志伟{LINE_CUT}录音：何宝锭{LINE_CUT}副导演：董兆琪{LINE_CUT}特技设计：王寅{LINE_CUT}剪辑：左焚{LINE_CUT}剧务 主任：阎日荣{LINE_CUT}演奏：总政文工团歌舞团乐队{LINE_CUT}指挥：丰琪{LINE_CUT}合唱指挥：方韧,田丹-赵铁柱{LINE_CUT}贾六-赵志忠{LINE_CUT}王成有-小石头{LINE_CUT}王孝忠-杨耀祖{LINE_CUT}霍克-仓婶子{LINE_CUT}王鸿武-四海{LINE_CUT}白萍-王班长{LINE_CUT}罗辉-战士乙{LINE_CUT}王平-汉奸{LINE_CUT}李健-铁柱妻{LINE_CUT}张毓敏-赵石头{LINE_CUT}吴振君-杨有德{LINE_CUT}孟良-志庆{LINE_CUT}李炎-教导员{LINE_CUT}郑希志-双儿{LINE_CUT}孙逊-战士甲{LINE_CUT}王访波-炊事员,根据胡可同名话剧改编。{LINE_CUT}一九三七年，在阎锡山统治的山西某村，地主杨有德和儿子杨耀祖勾结官府，强行霸占农民赵志忠的土地，赵志忠被逼得服毒自杀。他的儿子赵铁柱放火烧了地主的房子，远走他乡。铁柱的妻子怕杨家报复，也离开乡土，把儿子黑蛋改名石头，到处乞讨为生。十年后，石头参加了八路军，在营部当通讯员，营长赵钢就是他离别多年的亲生父亲铁柱，但他们却互不相识。家乡解放后，父子俩才彼此相认，一家人得到团圆。
水,,,编剧：陈宗凤{LINE_CUT}摄影：陈瑞俊{LINE_CUT}作曲：李伟才{LINE_CUT}导演：华纯、史文帜{LINE_CUT}美术：李辛卯{LINE_CUT}录音：侯申康{LINE_CUT}剪辑：许陆初{LINE_CUT}特技设计：王寅{LINE_CUT}剧务主任：阎日荣{LINE_CUT}演奏：解放军前线歌舞团管弦乐队{LINE_CUT}指挥：张慕鲁,于绍康-刘医生{LINE_CUT}王连海-孙吉甫{LINE_CUT}贾兴惠-刘秀琴{LINE_CUT}王殿玺-指导员{LINE_CUT}万涤清-回民老汉{LINE_CUT}鲍梦梅-回民少妇{LINE_CUT}王平-匪排长{LINE_CUT}孟庆芳-匪兵{LINE_CUT}翟春华-匪兵{LINE_CUT},一九四七年夏末，人民解放军第一野战军的医院转移途中，在沙漠地区遇到敌人的尾追和缺水的威胁。在一回民老汉的帮助下，解决了缺水问题。在急救药品缺乏的情况下，老汉又将给他的孙子治病的哉木哉美水献了出来。这时后面的敌人追上来了，老汉慌忙中将盛哉木哉美水的牛角丢在河滩里。伤员孙吉甫冒着生命危险去找牛角，途中负伤被俘。刘医生治好了老汉孙子的病，此时后面的敌人已经赶到，刘医生隐蔽在老汉家里。老汉给追上来的匪徒喝了有麻醉药的水，匪徒纷纷倒下，刘医生等缴了匪徒的械，救了被俘的孙吉甫，完成了转移任务。
柳堡的故事,,,改编：石言、黄宗江{LINE_CUT}导演：王萃{LINE_CUT}摄影：曹进云{LINE_CUT}美工设计：寇鸿烈{LINE_CUT}作曲：高如星{LINE_CUT}录音：李彦{LINE_CUT}副导演：董兆琪{LINE_CUT}剧务主任：成立业{LINE_CUT}副摄影：蔡继渭{LINE_CUT}剪辑：杨森{LINE_CUT}演奏：铁路文工团歌舞团管弦乐队{LINE_CUT}指挥：严吟宾、亢杰{LINE_CUT}领唱：禹兵、潘文林、呼延生、孙佩华,廖有梁-李进{LINE_CUT}徐林格-指导员{LINE_CUT}陶玉玲-二妹子{LINE_CUT}康天申-田老头{LINE_CUT}陈东岗-小牛{LINE_CUT}万军-四班长{LINE_CUT}张可方-马小宝{LINE_CUT}张璋-何金标{LINE_CUT}宋清湘-连长{LINE_CUT}吴联翔-汪掌柜{LINE_CUT}漠雁-刘胡子,根据同名小说改编。{LINE_CUT}一九四四年春天，新四军某部的一个连队在苏北柳堡村整训。四班副李进在田老头家养伤时，爱上了田家的二妹子。指导员找李进谈话劝阻了他，因为谈恋爱在当时残酷的斗争环境下是部队纪律所不允许的。李进虽然向指导员表示放弃这种感情，但内心深处对二妹子还很留恋。队伍离开柳堡村后，汉奸伪军中队长刘胡子要强娶二妹子，派地主汪掌柜带狗腿子进村把二妹子抢走。部队闻讯前去营救，李进打死了汉奸地主，救回了二妹子。二妹子得救后更爱李进，李进的心又活了。不久，部队即将远征，李进陷入痛苦的矛盾之中。在指导员的帮助下，他终于放弃了个人的感情，随部队南征。五年后，李进已提升为连长，他得知二妹子在部队走后一直打游击，并入了党，当了干部，而且一直在等待着他。当李进带队伍路过柳堡村时，终于与带领粮船支前的二妹子重逢了。
五更寒,,,编剧：史超{LINE_CUT}导演：严寄洲{LINE_CUT}摄影：蒋仕{LINE_CUT}美工：徐润{LINE_CUT}作曲：巩志伟{LINE_CUT}录音：李伯坚{LINE_CUT}剪辑：华彬{LINE_CUT}化妆：李洪泉{LINE_CUT}特技设计：马勋超{LINE_CUT}副摄影：张冬凉{LINE_CUT}制片主任：赵凯{LINE_CUT}演奏：中央歌舞团民族管弦乐 队{LINE_CUT}指挥：秦鹏章,杨威-刘书记{LINE_CUT}曹樱-巧凤{LINE_CUT}杨秀章-南果祥{LINE_CUT}李力-王太{LINE_CUT}朱子铮-莫文阶{LINE_CUT}李炬-莫大新{LINE_CUT}史可夫-罗文川{LINE_CUT}李雪红-穆英{LINE_CUT}刘季云-劳良才{LINE_CUT}曲云-潘毛{LINE_CUT}刘秉章-施品春{LINE_CUT}张怀志-莫保长{LINE_CUT}周凤山-莫裁缝{LINE_CUT}王莲海-小叶{LINE_CUT}朱毅之-巧凤妈{LINE_CUT}翟春华-勤务兵{LINE_CUT}黄焕光-黄小儿{LINE_CUT}邹群-黄团长{LINE_CUT}李舜才-中队长{LINE_CUT}王平-匪旅长,一九四六年，蒋介石调集二十万人马进攻我中原解放区，我中原主力部队转入豫鄂陕地区后，大别山区又陷入敌手。县委刘书记和县委组织部长莫文阶领导游击队继续同敌人斗争。不久，莫文阶叛变投敌。游击队员南果祥的妻子、共产党员穆英被敌人抓去，后又被释放作为诱饵。贪图安逸的南果祥也曾一度动摇。刘书记和游击队在极端艰难的情况下，始终和人民保持联系，克服种种困难，打击敌人。冬去春来，我军展开反攻，歼灭了大别山区的敌人。
